"fatal","lowdem","terr500k10yr","interaction4","defense","caprat","contig","pnbdem_low","peaceyears","spline1","spline2","spline3"
0,10,0,0,0,0.458333313465118,0,1,10,-948.756774902344,-897.297302246094,-805.405395507812
0,5,0,0,0,0.0361811444163322,0,0.5,114,-226461.25,-472010.375,-718691.5
0,6,0,0,0,0.137905195355415,0,0.222222194075584,27,-11972.84375,-17149.501953125,-15852.794921875
0,-7,0,0,0,0.173694774508476,0,0,17,-3971.5458984375,-4408.42138671875,-3956.95678710938
0,-9,0,0,0,0.00024441911955364,0,0.5,20,-5926.05419921875,-7177.37841796875,-6443.2431640625
0,-5,1,-5,0,0.647177815437317,0,0.16666667163372,36,-22686.44140625,-36951.30078125,-37576.99609375
0,3,0,0,0,0.0841469913721085,0,0,91,-149197.125,-302929.25,-440555.1875
0,-2,0,0,0,0.247812926769257,0,0,35,-21337.9453125,-34375.62109375,-34531.7578125
0,-7,0,0,0,0.523654878139496,0,0.200000002980232,12,-1589.27563476562,-1550.52978515625,-1391.74060058594
0,-7,0,0,0,0.722222208976746,0,0,13,-1976.99462890625,-1971.36218261719,-1769.47570800781
0,-10,0,0,0,0.338738739490509,0,0,21,-6663.5244140625,-8301.8701171875,-7458.859375
0,-1,0,0,0,0.135353550314903,0,0.25,32,-17527.005859375,-27205.638671875,-26391.5234375
0,-7,0,0,0,0.473541378974915,0,0.111111111938953,30,-15184.431640625,-22896.02734375,-21745.9453125
0,-6,0,0,0,0.044554453343153,0,0,15,-2886.05395507812,-3028.37841796875,-2718.2431640625
0,-8,0,0,0,0.00368581130169332,0,0.0666666701436043,13,-1976.99462890625,-1971.36218261719,-1769.47570800781
0,1,0,0,0,0.0832737684249878,0,0,21,-6663.5244140625,-8301.8701171875,-7458.859375
0,-7,0,0,0,0.885930001735687,0,0,42,-31580.1953125,-54311.9609375,-59454.875
0,-7,0,0,0,0.0257389340549707,0,0,18,-4579.80517578125,-5233.03759765625,-4697.12451171875
0,-8,0,0,0,0.384804338216782,0,0.300000011920929,100,-178068.75,-365856.3125,-543261.375
0,-4,0,0,0,0.00682593882083893,0,0,13,-1976.99462890625,-1971.36218261719,-1769.47570800781
0,7,0,0,0,0.845957398414612,0,0.300000011920929,144,-341404.25,-726190.25,-1145215.75
0,10,0,0,0,0.00385802472010255,0,1,15,-2886.05395507812,-3028.37841796875,-2718.2431640625
0,-9,0,0,0,0.0993114411830902,0,0.125,8,-489.859466552734,-459.416229248047,-412.367553710938
0,-2,0,0,0,0.40154442191124,0,0,10,-948.756774902344,-897.297302246094,-805.405395507812
0,-8,0,0,0,0.78972339630127,0,0.090909093618393,10,-948.756774902344,-897.297302246094,-805.405395507812
0,7,8,56,0,0.473996996879578,0,0.111111111938953,48,-41809.640625,-74844.90625,-87343.3984375
0,0,4,0,0,0.491432458162308,0,0,33,-18757.96875,-29502.173828125,-28943.853515625
0,-4,0,0,0,0.297609865665436,0,0,11,-1246.44323730469,-1194.302734375,-1071.99462890625
0,-7,0,0,1,0.2207982391119,0,0,14,-2409.34057617188,-2462.18383789062,-2210.03247070312
0,-8,0,0,1,0.515254199504852,0,0,15,-2886.05395507812,-3028.37841796875,-2718.2431640625
0,-7,0,0,0,0.457758635282516,0,0.222222223877907,33,-18757.96875,-29502.173828125,-28943.853515625
0,4,0,0,0,0.0653508827090263,0,0,23,-8265.859375,-10853.416015625,-9799.3671875
0,-7,1,-7,0,0.271735996007919,0,0,37,-24073.6015625,-39618.80078125,-40795.19921875
0,10,0,0,0,4.6687520807609e-05,0,0.25,24,-9130.205078125,-12279.23828125,-11133.9248046875
0,-3,0,0,0,0.0426358282566071,0,0.5,34,-20028.3671875,-31892.37109375,-31655.654296875
0,-9,0,0,1,0.0557953678071499,0,0.400000005960464,51,-47407.7421875,-86259.3828125,-103462.8359375
0,-8,0,0,0,0.0633022487163544,0,0,99,-174769.125,-358646.6875,-531437.0625
0,8,2,16,0,0.00423330254852772,0,0.636363625526428,31,-16335.740234375,-25003.3828125,-23993.83203125
0,-6,1,-6,0,0.106138415634632,0,0.25,49,-43640.4765625,-78566.1328125,-92558.140625
0,-10,0,0,0,0.520793676376343,0,0,14,-2409.34057617188,-2462.18383789062,-2210.03247070312
0,7,0,0,0,0.990318536758423,0,0.300000011920929,150,-365766,-780287.5,-1236699.25
0,9,0,0,0,0.000548621581401676,0,0.666666686534882,18,-4579.80517578125,-5233.03759765625,-4697.12451171875
0,-1,0,0,0,0.41385543346405,0,0.125,35,-21337.9453125,-34375.62109375,-34531.7578125
0,-7,0,0,0,0.00718793552368879,0,0.125,122,-255780.875,-536628.5,-826437.75
0,-8,7,-56,0,0.0777588859200478,0,0,14,-2409.34057617188,-2462.18383789062,-2210.03247070312
0,-7,0,0,0,0.086378738284111,0,0,10,-948.756774902344,-897.297302246094,-805.405395507812
0,-7,2,-14,0,0.289441645145416,0,0.333333313465118,30,-15184.431640625,-22896.02734375,-21745.9453125
0,10,0,0,0,0.00314465421251953,0,0.90909093618393,17,-3971.5458984375,-4408.42138671875,-3956.95678710938
0,-7,0,0,0,0.329268276691437,0,0,16,-3406.87573242188,-3675.32983398438,-3298.9404296875
0,10,0,0,0,0.0158730149269104,0,0.727272748947144,45,-36531.4609375,-64190.21875,-72663.5703125
0,-10,0,0,0,0.00420733727514744,0,0.200000002980232,13,-1976.99462890625,-1971.36218261719,-1769.47570800781
0,-6,2,-12,0,0.0703145191073418,0,0.16666667163372,133,-297776.25,-629470.75,-982153.5
0,-7,0,0,0,0.228813543915749,0,0,16,-3406.87573242188,-3675.32983398438,-3298.9404296875
0,-7,0,0,0,0.0394736863672733,0,0,14,-2409.34057617188,-2462.18383789062,-2210.03247070312
0,-8,1,-8,0,0.0723981857299805,0,0,24,-9130.205078125,-12279.23828125,-11133.9248046875
0,-7,0,0,0,0.0805084705352783,0,0,30,-15184.431640625,-22896.02734375,-21745.9453125
0,-1,0,0,0,0.0656565651297569,0,0.200000002980232,16,-3406.87573242188,-3675.32983398438,-3298.9404296875
0,5,0,0,0,0.376208901405334,0,0.5,76,-105561.25,-208698.96875,-289553.65625
0,-8,0,0,0,0.148606821894646,0,0,22,-7443.5458984375,-9527.421875,-8575.95703125
0,-6,6,-36,0,0.355519473552704,0,0,33,-18757.96875,-29502.173828125,-28943.853515625
0,10,0,0,0,0.00318691227585077,0,0.681818187236786,19,-5231.39453125,-6154.56201171875,-5524.27587890625
0,-8,1,-8,0,0.131901830434799,0,0,14,-2409.34057617188,-2462.18383789062,-2210.03247070312
0,-7,0,0,0,0.600729286670685,0,0,21,-6663.5244140625,-8301.8701171875,-7458.859375
0,-7,0,0,0,0.644067764282227,0,0,17,-3971.5458984375,-4408.42138671875,-3956.95678710938
0,-7,0,0,0,0.333333343267441,0,0,15,-2886.05395507812,-3028.37841796875,-2718.2431640625
0,-7,0,0,0,0.032875332981348,0,0.0625,30,-15184.431640625,-22896.02734375,-21745.9453125
0,-8,2,-16,0,0.265414923429489,0,0.142857134342194,90,-146107.6875,-296218.75,-429676.5625
0,10,0,0,1,0.754668354988098,0,0.555555582046509,59,-63846.75,-120286.015625,-153246.359375
0,-7,0,0,0,0.229406550526619,0,0.142857134342194,30,-15184.431640625,-22896.02734375,-21745.9453125
0,8,0,0,0,0.00161502126138657,0,0.333333343267441,31,-16335.740234375,-25003.3828125,-23993.83203125
0,-7,0,0,0,0.3931824862957,0,0.125,63,-72859.15625,-139182.5,-181706.203125
0,6,0,0,0,0.013513513840735,0,0.454545438289642,19,-5231.39453125,-6154.56201171875,-5524.27587890625
0,-8,5,-40,0,0.0241212658584118,0,0.125,110,-212235.25,-440731.75,-666770.625
0,5,0,0,0,0.0681818202137947,0,1,17,-3971.5458984375,-4408.42138671875,-3956.95678710938
0,3,0,0,0,0.465273499488831,0,0.5,119,-244656.25,-512088.625,-785449.125
0,8,0,0,0,0.415693461894989,0,0.5,48,-41809.640625,-74844.90625,-87343.3984375
0,10,0,0,0,0.2389897108078,0,0.5,73,-97569.65625,-191599.90625,-262663.40625
0,9,2,18,0,0.311506450176239,0,0.125,24,-9130.205078125,-12279.23828125,-11133.9248046875
0,-8,0,0,0,0.301526725292206,0,0.142857134342194,11,-1246.44323730469,-1194.302734375,-1071.99462890625
0,-9,0,0,0,0.173711091279984,0,0,16,-3406.87573242188,-3675.32983398438,-3298.9404296875
0,-7,0,0,0,0.0421336367726326,0,0,28,-13002.724609375,-18968.470703125,-17680.259765625
0,-9,0,0,0,0.0356400683522224,0,0,26,-10983.95703125,-15427.8974609375,-14155.8056640625
0,-9,0,0,0,0.55458402633667,0,0.333333343267441,31,-16335.740234375,-25003.3828125,-23993.83203125
0,-7,0,0,0,0.01500288490206,0,0,10,-948.756774902344,-897.297302246094,-805.405395507812
0,10,0,0,0,0.0258810576051474,0,0.833333313465118,24,-9130.205078125,-12279.23828125,-11133.9248046875
0,-7,0,0,0,0.538043439388275,0,0,24,-9130.205078125,-12279.23828125,-11133.9248046875
0,2,5,10,0,0.864852070808411,0,0,82,-122301.0625,-244694.03125,-346738.78125
0,-9,0,0,0,0.371661394834518,0,0.25,28,-13002.724609375,-18968.470703125,-17680.259765625
0,-9,3,-27,0,0.0635101422667503,0,0.333333343267441,47,-40014.359375,-71208.09375,-82288.6015625
0,-9,0,0,0,0.165704652667046,0,0.0625,26,-10983.95703125,-15427.8974609375,-14155.8056640625
0,-10,1,-10,0,0.292114347219467,0,0,68,-84834.9375,-164489.96875,-220477.234375
0,-7,6,-42,0,0.238931626081467,0,0.200000002980232,44,-34844.3671875,-60810.375,-68095.65625
0,1,0,0,0,0.996545851230621,0,0,49,-43640.4765625,-78566.1328125,-92558.140625
0,-1,0,0,1,0.0625381767749786,0,0.428571403026581,107,-201769.125,-417755.75,-628745.25
0,-9,0,0,1,0.360317021608353,0,0,135,-305597.5,-646791.75,-1011300.375
0,-4,2,-8,0,0.481099665164948,0,0.142857134342194,34,-20028.3671875,-31892.37109375,-31655.654296875
0,-6,0,0,0,0.0245035234838724,0,0.333333343267441,19,-5231.39453125,-6154.56201171875,-5524.27587890625
0,7,0,0,0,0.183320015668869,0,0.28571429848671,45,-36531.4609375,-64190.21875,-72663.5703125
0,4,10,40,0,0.672575175762177,0,0.16666667163372,25,-10036.32421875,-13804.2705078125,-12584.458984375
0,-7,5,-35,0,0.00292964628897607,0,0,26,-10983.95703125,-15427.8974609375,-14155.8056640625
0,-3,9,-27,0,0.084577850997448,0,0,21,-6663.5244140625,-8301.8701171875,-7458.859375
0,-7,0,0,0,0.0670216083526611,0,0.111111111938953,26,-10983.95703125,-15427.8974609375,-14155.8056640625
0,-6,10,-60,0,0.0140860565006733,0,0,16,-3406.87573242188,-3675.32983398438,-3298.9404296875
0,-9,0,0,0,0.386666655540466,0,0,18,-4579.80517578125,-5233.03759765625,-4697.12451171875
0,5,0,0,0,0.0469135791063309,0,0.142857134342194,18,-4579.80517578125,-5233.03759765625,-4697.12451171875
0,-5,0,0,0,0.65729558467865,0,0.466666668653488,107,-201769.125,-417755.75,-628745.25
0,6,0,0,0,0.0832799449563026,0,0.400000005960464,21,-6663.5244140625,-8301.8701171875,-7458.859375
0,10,0,0,0,0.28728774189949,0,0.6875,71,-92386.78125,-180544.5625,-245388.46875
0,10,4,40,0,0.00169820466544479,0,0.615384638309479,22,-7443.5458984375,-9527.421875,-8575.95703125
0,9,0,0,0,0.0599999986588955,0,0.666666686534882,31,-16335.740234375,-25003.3828125,-23993.83203125
0,-7,0,0,0,0.868750035762787,0,0.0625,13,-1976.99462890625,-1971.36218261719,-1769.47570800781
0,-10,3,-30,0,0.882828235626221,0,0,23,-8265.859375,-10853.416015625,-9799.3671875
0,0,0,0,0,0.109777018427849,0,0,12,-1589.27563476562,-1550.52978515625,-1391.74060058594
0,-7,0,0,0,0.0245367530733347,0,0.5,134,-301680.25,-638115.5,-996697.125
0,-7,2,-14,0,0.00993655901402235,0,0,10,-948.756774902344,-897.297302246094,-805.405395507812
0,-7,0,0,0,0.0287081338465214,0,0,10,-948.756774902344,-897.297302246094,-805.405395507812
0,-3,0,0,0,0.0621870458126068,0,0.166666701436043,20,-5926.05419921875,-7177.37841796875,-6443.2431640625
0,10,0,0,0,0.982699036598206,0,1,48,-41809.640625,-74844.90625,-87343.3984375
0,-7,0,0,0,0.119402982294559,0,0.090909093618393,15,-2886.05395507812,-3028.37841796875,-2718.2431640625
0,7,0,0,0,0.0330330319702625,0,0,21,-6663.5244140625,-8301.8701171875,-7458.859375
0,-8,0,0,0,0.622825145721436,0,0.16666667163372,30,-15184.431640625,-22896.02734375,-21745.9453125
0,-7,10,-70,0,0.0312578119337559,0,0.25,9,-696.475646972656,-654.129699707031,-587.140563964844
0,-9,0,0,1,0.513250291347504,0,0,136,-309527.5,-655498.75,-1025961.875
0,-8,0,0,0,0.00651302607730031,0,0.28571429848671,13,-1976.99462890625,-1971.36218261719,-1769.47570800781
0,8,0,0,0,0.346534639596939,0,0.5,15,-2886.05395507812,-3028.37841796875,-2718.2431640625
0,-7,0,0,0,0.000791318132542074,0,0,12,-1589.27563476562,-1550.52978515625,-1391.74060058594
0,8,0,0,0,0.169824674725533,0,0.714285731315613,151,-369859.75,-789382.75,-1252096.25
0,-7,3,-21,0,0.0450121685862541,0,0,17,-3971.5458984375,-4408.42138671875,-3956.95678710938
0,7,0,0,0,0.45225989818573,0,0.5,69,-87322.21875,-169770.25,-228645.9375
0,-10,0,0,0,0.0866082236170769,0,0,10,-948.756774902344,-897.297302246094,-805.405395507812
0,8,7,56,0,0.0518078804016113,0,0.28571429848671,16,-3406.87573242188,-3675.32983398438,-3298.9404296875
0,-3,0,0,0,0.00142508989665657,0,0,17,-3971.5458984375,-4408.42138671875,-3956.95678710938
0,-8,0,0,0,0.00760257616639137,0,0.28571429848671,16,-3406.87573242188,-3675.32983398438,-3298.9404296875
0,-7,0,0,0,0.181845426559448,0,0.25,46,-38254.875,-67656.328125,-77394.9375
0,0,0,0,0,0.197783932089806,0,0.142857104539871,17,-3971.5458984375,-4408.42138671875,-3956.95678710938
0,-9,0,0,0,0.078859493136406,0,0.125,10,-948.756774902344,-897.297302246094,-805.405395507812
0,-1,0,0,0,0.0288461558520794,0,0.111111111938953,32,-17527.005859375,-27205.638671875,-26391.5234375
0,-8,0,0,1,0.820672512054443,0,0,24,-9130.205078125,-12279.23828125,-11133.9248046875
0,-6,2,-12,0,0.0662756562232971,0,0.473684221506119,33,-18757.96875,-29502.173828125,-28943.853515625
0,-7,0,0,0,0.00306113273836672,0,0,14,-2409.34057617188,-2462.18383789062,-2210.03247070312
0,-1,0,0,0,0.945626497268677,0,0.111111111938953,37,-24073.6015625,-39618.80078125,-40795.19921875
0,10,0,0,0,0.00245398771949112,0,1,13,-1976.99462890625,-1971.36218261719,-1769.47570800781
0,-4,0,0,0,0.0369942225515842,0,0.16666667163372,35,-21337.9453125,-34375.62109375,-34531.7578125
0,-10,0,0,0,0.173770487308502,0,0.200000002980232,19,-5231.39453125,-6154.56201171875,-5524.27587890625
0,1,0,0,0,0.0147313689813018,0,0.25,27,-11972.84375,-17149.501953125,-15852.794921875
0,-9,0,0,0,0.0449425168335438,0,0.16666667163372,16,-3406.87573242188,-3675.32983398438,-3298.9404296875
0,8,2,16,0,0.0139335477724671,0,0,29,-14073.33984375,-20884.18359375,-19643.033203125
0,-7,10,-70,0,0.0027855655644089,0,0.375,33,-18757.96875,-29502.173828125,-28943.853515625
0,-7,0,0,0,0.184915602207184,0,0.200000002980232,63,-72859.15625,-139182.5,-181706.203125
0,-7,0,0,0,0.426328122615814,0,0,27,-11972.84375,-17149.501953125,-15852.794921875
0,-8,1,-8,0,0.00761331431567669,0,0,12,-1589.27563476562,-1550.52978515625,-1391.74060058594
0,10,0,0,0,0.000985998776741326,0,1,17,-3971.5458984375,-4408.42138671875,-3956.95678710938
0,-7,0,0,0,0.0700097233057022,0,0,13,-1976.99462890625,-1971.36218261719,-1769.47570800781
0,-9,0,0,0,0.066046342253685,0,0.111111097037792,16,-3406.87573242188,-3675.32983398438,-3298.9404296875
0,-9,0,0,0,0.965284526348114,0,0,65,-77556.3125,-149084.265625,-196795.453125
0,3,10,30,0,0.342283397912979,0,0.333333343267441,13,-1976.99462890625,-1971.36218261719,-1769.47570800781
0,6,0,0,0,0.135411664843559,0,0.333333313465118,13,-1976.99462890625,-1971.36218261719,-1769.47570800781
0,-7,0,0,0,0.00475812889635563,0,0,17,-3971.5458984375,-4408.42138671875,-3956.95678710938
0,-7,0,0,0,0.129803225398064,0,0.600000023841858,33,-18757.96875,-29502.173828125,-28943.853515625
0,2,2,4,0,0.10722491890192,0,0.25,45,-36531.4609375,-64190.21875,-72663.5703125
0,-10,0,0,0,0.0127926617860794,0,0.200000002980232,16,-3406.87573242188,-3675.32983398438,-3298.9404296875
0,-9,0,0,0,0.478450149297714,0,0.200000002980232,16,-3406.87573242188,-3675.32983398438,-3298.9404296875
0,-5,0,0,0,0.218597069382668,0,0.200000002980232,33,-18757.96875,-29502.173828125,-28943.853515625
0,-9,0,0,0,0.00207561161369085,0,0,16,-3406.87573242188,-3675.32983398438,-3298.9404296875
0,-7,0,0,0,0.912601590156555,0,0,33,-18757.96875,-29502.173828125,-28943.853515625
0,6,0,0,0,0.215359330177307,0,0,44,-34844.3671875,-60810.375,-68095.65625
0,-7,0,0,0,0.0380681827664375,0,0,16,-3406.87573242188,-3675.32983398438,-3298.9404296875
0,-8,4,-32,0,0.427323490381241,0,0.125,15,-2886.05395507812,-3028.37841796875,-2718.2431640625
0,-7,0,0,0,0.03120007365942,0,0.125,13,-1976.99462890625,-1971.36218261719,-1769.47570800781
0,-8,9,-72,0,0.148328691720963,0,0.200000002980232,18,-4579.80517578125,-5233.03759765625,-4697.12451171875
0,9,0,0,0,0.0646872594952583,0,0,17,-3971.5458984375,-4408.42138671875,-3956.95678710938
0,-5,0,0,0,0.0302325580269098,0,0,18,-4579.80517578125,-5233.03759765625,-4697.12451171875
0,10,0,0,1,0.16296911239624,0,0.25,89,-143042.875,-289566.75,-418908.8125
0,-7,0,0,0,0.0167948435992002,0,0,28,-13002.724609375,-18968.470703125,-17680.259765625
0,-7,2,-14,0,0.36918118596077,0,0,63,-72859.15625,-139182.5,-181706.203125
0,-5,0,0,0,0.666666626930237,0,0.200000002980232,28,-13002.724609375,-18968.470703125,-17680.259765625
0,-10,0,0,0,0.246657207608223,0,0.214285716414452,40,-28464.43359375,-48166.02734375,-51481.9453125
0,6,0,0,0,0.767334401607513,0,1,77,-108282.03125,-214533.8125,-298773.15625
0,-7,2,-14,0,0.0302643030881882,0,0.200000002980232,42,-31580.1953125,-54311.9609375,-59454.875
0,-9,0,0,0,0.178142085671425,0,0.222222223877907,22,-7443.5458984375,-9527.421875,-8575.95703125
0,0,0,0,0,0.00588235352188349,0,0.125,17,-3971.5458984375,-4408.42138671875,-3956.95678710938
0,-9,0,0,0,0.112921133637428,0,0.333333343267441,11,-1246.44323730469,-1194.302734375,-1071.99462890625
0,10,0,0,0,0.0407920032739639,0,0.25,4,-61.2324333190918,-57.4270286560059,-51.5459442138672
0,-7,0,0,0,0.632453560829163,0,0.25,44,-34844.3671875,-60810.375,-68095.65625
0,0,1,0,0,0.606623589992523,0,0,94,-158610.875,-323405.75,-473844.8125
0,-6,0,0,0,0.143263891339302,0,0.222222223877907,36,-22686.44140625,-36951.30078125,-37576.99609375
0,-9,3,-27,0,0.854760766029358,0,0.363636374473572,50,-45506.59375,-82371.1640625,-97931.671875
0,-3,4,-12,0,0.170269355177879,0,0,10,-948.756774902344,-897.297302246094,-805.405395507812
0,-10,8,-80,0,0.474729269742966,0,0.200000002980232,42,-31580.1953125,-54311.9609375,-59454.875
0,-7,0,0,0,0.347560971975327,0,0,14,-2409.34057617188,-2462.18383789062,-2210.03247070312
0,-8,0,0,0,0.0662615746259689,0,0.111111111938953,23,-8265.859375,-10853.416015625,-9799.3671875
0,-10,0,0,0,0.208712667226791,0,0.111111111938953,66,-79951.75,-154146.390625,-204550.828125
0,10,6,60,0,0.0523809529840946,0,0.444444388151169,31,-16335.740234375,-25003.3828125,-23993.83203125
0,-7,0,0,0,0.906727373600006,0,0.200000002980232,25,-10036.32421875,-13804.2705078125,-12584.458984375
0,6,0,0,0,0.0016663889400661,0,0,31,-16335.740234375,-25003.3828125,-23993.83203125
0,-7,3,-21,0,0.0215384624898434,0,0,10,-948.756774902344,-897.297302246094,-805.405395507812
0,-8,0,0,0,0.0759590938687325,0,0,23,-8265.859375,-10853.416015625,-9799.3671875
0,8,1,8,0,0.0609366148710251,0,0.705882370471954,76,-105561.25,-208698.96875,-289553.65625
0,-7,0,0,0,0.0179943386465311,0,0.25,20,-5926.05419921875,-7177.37841796875,-6443.2431640625
0,-7,0,0,0,0.143295139074326,0,0.125,11,-1246.44323730469,-1194.302734375,-1071.99462890625
0,-9,10,-90,0,0.120778791606426,0,0,12,-1589.27563476562,-1550.52978515625,-1391.74060058594
0,-7,6,-42,0,0.641231596469879,0,0,13,-1976.99462890625,-1971.36218261719,-1769.47570800781
0,-9,5,-45,0,0.0796634703874588,0,0.300000011920929,38,-25499.15625,-42377.49609375,-44186.20703125
0,-8,1,-8,0,0.765106081962585,0,0,26,-10983.95703125,-15427.8974609375,-14155.8056640625
0,-2,0,0,0,0.197679921984673,0,0.25,63,-72859.15625,-139182.5,-181706.203125
0,9,0,0,0,0.0301507543772459,0,0.666666686534882,17,-3971.5458984375,-4408.42138671875,-3956.95678710938
0,-2,0,0,0,0.0160213615745306,0,0,19,-5231.39453125,-6154.56201171875,-5524.27587890625
0,-10,0,0,0,0.0824607312679291,0,0,23,-8265.859375,-10853.416015625,-9799.3671875
0,-7,0,0,0,0.0110998991876841,0,0,17,-3971.5458984375,-4408.42138671875,-3956.95678710938
0,-7,0,0,0,0.970779418945312,0,0.333333343267441,35,-21337.9453125,-34375.62109375,-34531.7578125
0,-9,0,0,0,0.682186603546143,0,0,44,-34844.3671875,-60810.375,-68095.65625
0,8,0,0,1,0.0136054418981075,0,1,12,-1589.27563476562,-1550.52978515625,-1391.74060058594
0,-10,0,0,0,0.389830499887466,0,0,19,-5231.39453125,-6154.56201171875,-5524.27587890625
0,-10,0,0,0,0.167721524834633,0,0,17,-3971.5458984375,-4408.42138671875,-3956.95678710938
0,-9,0,0,0,0.122638925909996,0,0,30,-15184.431640625,-22896.02734375,-21745.9453125
0,-7,0,0,0,0.173519164323807,0,0,18,-4579.80517578125,-5233.03759765625,-4697.12451171875
0,-9,0,0,0,0.709615051746368,0,0.375,48,-41809.640625,-74844.90625,-87343.3984375
0,-7,0,0,0,0.191434130072594,0,0.200000002980232,58,-61674.71875,-115754.46875,-146496.265625
0,-7,0,0,0,0.000400134798837826,0,0.25,10,-948.756774902344,-897.297302246094,-805.405395507812
0,-10,0,0,0,0.849226832389832,0,0,13,-1976.99462890625,-1971.36218261719,-1769.47570800781
0,9,4,36,0,0.0156966913491488,0,0.25,50,-45506.59375,-82371.1640625,-97931.671875
0,-7,0,0,0,0.366128861904144,0,0.25,23,-8265.859375,-10853.416015625,-9799.3671875
0,-9,0,0,0,0.125594988465309,0,0.200000002980232,37,-24073.6015625,-39618.80078125,-40795.19921875
0,-7,0,0,0,0.152998462319374,0,0.25,54,-53318.75,-98417.015625,-120990.359375
0,10,0,0,0,0.000278732710285112,0,0.666666686534882,19,-5231.39453125,-6154.56201171875,-5524.27587890625
0,-8,0,0,0,0.64814817905426,0,0,27,-11972.84375,-17149.501953125,-15852.794921875
0,-9,0,0,0,0.14467915892601,0,0,17,-3971.5458984375,-4408.42138671875,-3956.95678710938
0,-7,0,0,0,0.0202863104641438,0,0.125,30,-15184.431640625,-22896.02734375,-21745.9453125
0,-9,0,0,0,0.0227203406393528,0,0.214285716414452,33,-18757.96875,-29502.173828125,-28943.853515625
0,-9,7,-63,0,0.074990026652813,0,0,21,-6663.5244140625,-8301.8701171875,-7458.859375
0,-7,0,0,0,0.424337953329086,0,0,29,-14073.33984375,-20884.18359375,-19643.033203125
0,-1,0,0,0,0.00437158485874534,0,0.25,13,-1976.99462890625,-1971.36218261719,-1769.47570800781
0,6,0,0,0,0.0213914439082146,0,0.666666686534882,92,-152311,-309697.625,-451543.5
0,-7,0,0,0,0.00846713408827782,0,0,16,-3406.87573242188,-3675.32983398438,-3298.9404296875
0,-8,0,0,0,0.227638766169548,0,0,11,-1246.44323730469,-1194.302734375,-1071.99462890625
0,-7,0,0,0,0.0360237881541252,0,0,25,-10036.32421875,-13804.2705078125,-12584.458984375
0,-7,0,0,0,0.249431386590004,0,0.600000023841858,50,-45506.59375,-82371.1640625,-97931.671875
0,7,1,7,0,0.0345137044787407,0,0.28571429848671,131,-290009.25,-612278,-953249.625
0,-9,0,0,0,0.0509463474154472,0,0.125,22,-7443.5458984375,-9527.421875,-8575.95703125
0,-9,8,-72,0,0.0172985792160034,0,0.300000011920929,18,-4579.80517578125,-5233.03759765625,-4697.12451171875
0,-9,0,0,0,0.508393287658691,0,0,24,-9130.205078125,-12279.23828125,-11133.9248046875
0,5,0,0,0,0.0823529437184334,0,1,15,-2886.05395507812,-3028.37841796875,-2718.2431640625
0,-9,0,0,0,0.12512269616127,0,0,28,-13002.724609375,-18968.470703125,-17680.259765625
0,8,4,32,0,0.149591788649559,0,0.25,50,-45506.59375,-82371.1640625,-97931.671875
0,0,0,0,0,0.0136064663529396,0,0.100000001490116,20,-5926.05419921875,-7177.37841796875,-6443.2431640625
0,-7,0,0,0,0.0909480676054955,1,0.111111111938953,14,-2409.34057617188,-2462.18383789062,-2210.03247070312
0,9,0,0,0,0.278598785400391,0,0.400000005960464,133,-297776.25,-629470.75,-982153.5
0,-8,2,-16,0,0.343259751796722,0,0.142857134342194,41,-30003.6328125,-51194.62890625,-55384.34765625
0,-7,10,-70,0,0.0238953158259392,0,0.111111111938953,11,-1246.44323730469,-1194.302734375,-1071.99462890625
0,-9,3,-27,0,0.941447377204895,0,0.333333313465118,44,-34844.3671875,-60810.375,-68095.65625
0,0,0,0,0,0.0616248585283756,0,0.666666686534882,73,-97569.65625,-191599.90625,-262663.40625
0,-5,2,-10,0,0.0373944491147995,0,0.333333313465118,27,-11972.84375,-17149.501953125,-15852.794921875
0,-9,0,0,0,0.162729650735855,0,0.111111111938953,14,-2409.34057617188,-2462.18383789062,-2210.03247070312
0,-9,0,0,0,0.0729433745145798,1,0.100000001490116,19,-5231.39453125,-6154.56201171875,-5524.27587890625
0,2,10,20,1,0.488721817731857,0,0,11,-1246.44323730469,-1194.302734375,-1071.99462890625
0,-7,0,0,0,0.0808909758925438,0,0,30,-15184.431640625,-22896.02734375,-21745.9453125
0,-8,0,0,0,0.0152477063238621,0,0,14,-2409.34057617188,-2462.18383789062,-2210.03247070312
0,-6,0,0,0,0.297311276197433,0,0,58,-61674.71875,-115754.46875,-146496.265625
0,6,0,0,0,0.854166686534882,0,0.714285731315613,68,-84834.9375,-164489.96875,-220477.234375
0,-9,0,0,0,0.368752479553223,0,0.5,42,-31580.1953125,-54311.9609375,-59454.875
0,-7,0,0,0,0.0265457555651665,0,0,47,-40014.359375,-71208.09375,-82288.6015625
0,-6,1,-6,0,0.80476188659668,0,0.222222223877907,38,-25499.15625,-42377.49609375,-44186.20703125
0,-9,0,0,0,0.557638645172119,0,0,20,-5926.05419921875,-7177.37841796875,-6443.2431640625
0,-9,8,-72,0,0.0656867250800133,0,0.16666667163372,27,-11972.84375,-17149.501953125,-15852.794921875
0,-9,0,0,0,0.460898816585541,0,0.25,55,-55357.40625,-102631.84375,-127140.328125
0,-6,0,0,0,0.00113895221147686,0,0.111111111938953,10,-948.756774902344,-897.297302246094,-805.405395507812
0,5,0,0,0,0.0439560413360596,0,0,12,-1589.27563476562,-1550.52978515625,-1391.74060058594
